episode,time,step,time1,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main_temperature,attic_temperature,heat_added,action,reward,total_reward,terminal,,,,,
3523,3523,500,450900,0,10,2.997,21.22073496,24.23153347,19.64262535,2259.738,2,-0.251334595,1415944.43,TRUE,,,,,
3524,3524,500,450900,0,10,0,21.8418215,22.00043388,20.26371189,2247.75,1,-1.149241541,1416460.29,TRUE,,,,,
3525,3525,500,450900,0,10,2.997,22.12609444,25.26476897,20.54798483,2235.762,2,-0.861718931,1416967.896,TRUE,,,,,
3526,3526,500,450900,0,10,0,22.73920169,22.78638892,21.16109208,2241.756,1,-1.065855474,1417499.557,TRUE,,,,,
3527,3527,500,450900,0,10,2.997,21.42812933,24.44330618,19.85001973,2265.732,2,-0.254674803,1417988.25,TRUE,,,,,
3528,3528,500,450900,0,10,2.997,21.67291359,24.69430592,20.09480399,2235.762,2,-1.012163549,1418523.268,TRUE,,,,,
3529,3529,500,450900,0,10,2.997,21.85196897,24.87714137,20.27385937,2283.714,2,-0.976594733,1419036.668,TRUE,,,,,
3530,3530,500,450900,0,10,0,21.91012503,22.07017927,20.33201543,2259.738,1,-1.136915031,1419548.732,TRUE,,,,,
3531,3531,500,450900,0,10,2.997,22.11577069,24.64326364,20.53766109,2253.744,2,-2,1420071.907,TRUE,,,,,
3532,3532,500,450900,0,10,2.997,21.92070571,24.44303499,20.34259611,2277.72,2,-2,1420564.496,TRUE,,,,,
3533,3533,500,450900,0,10,0,21.93240891,22.06999451,20.35429931,2259.738,1,-1.146233193,1421093.324,TRUE,,,,,
3534,3534,500,450900,0,10,2.997,21.86884788,25.00204397,20.29073828,2271.726,2,-0.907825385,1421593.264,TRUE,,,,,
3535,3535,500,450900,0,10,2.997,20.92409104,23.28981607,19.34598144,2259.738,2,-2,1422112.833,TRUE,,,,,
3536,3536,500,450900,0,10,2.997,21.62516257,24.64554682,20.04705297,2253.744,2,-0.261672701,1422656.068,TRUE,,,,,
3537,3537,500,450900,0,10,2.997,21.6005593,24.11612991,20.0224497,2271.726,2,-2,1423175.262,TRUE,,,,,
3538,3538,500,450900,0,10,2.997,21.40096932,23.907416,19.82285971,2265.732,2,-2,1423677.862,TRUE,,,,,
3539,3539,500,450900,0,10,0,22.0040357,22.1660726,20.4259261,2253.744,1,-1.12018668,1424163.614,TRUE,,,,,
3540,3540,500,450900,0,10,2.997,21.45526052,24.57949931,19.87715092,2265.732,2,-0.153609273,1424699.129,TRUE,,,,,
3541,3541,500,450900,0,10,2.997,21.63502542,24.6556157,20.05691582,2271.726,2,-0.262204996,1425237.438,TRUE,,,,,
3542,3542,500,450900,0,10,2.997,21.6620585,24.81954752,20.0839489,2259.738,2,-0.137795537,1425780.547,TRUE,,,,,
3543,3543,500,450900,0,10,2.997,22.06467497,25.22499204,20.48656537,2271.726,2,-0.859515379,1426264.769,TRUE,,,,,
3544,3544,500,450900,0,10,2.997,21.41306985,24.42792877,19.83496025,2283.714,2,-0.254259843,1426784.046,TRUE,,,,,
3545,3545,500,450900,0,10,2.997,22.33754513,25.50363301,20.75943553,2283.714,2,-0.81267639,1427299.945,TRUE,,,,,
3546,3546,500,450900,0,10,2.997,21.53824056,24.6910222,19.96013095,2265.732,2,-0.132969017,1427853.697,TRUE,,,,,
3547,3547,500,450900,0,10,0,22.20204265,22.36825961,20.62393305,2271.726,1,-1.085703147,1428362.2,TRUE,,,,,
3548,3548,500,450900,0,10,2.997,21.50716968,24.02076608,19.92906008,2241.756,2,-2,1428888.316,TRUE,,,,,
3549,3549,500,450900,0,10,2.997,21.87543035,24.90132184,20.29732074,2271.726,2,-0.971885126,1429426.873,TRUE,,,,,
3550,3550,500,450900,0,10,2.997,21.61432172,24.1301824,20.03621211,2247.75,2,-2,1429961.815,TRUE,,,,,
3551,3551,500,450900,0,10,2.997,21.54421566,24.05859415,19.96610606,2259.738,2,-2,1430495.651,TRUE,,,,,
3552,3552,500,450900,0,10,2.997,21.7796356,24.29898673,20.201526,2277.72,2,-2,1431037.364,TRUE,,,,,
3553,3553,500,450900,0,10,2.997,21.79701115,24.92869058,20.21890155,2277.72,2,-0.9210447,1431522.367,TRUE,,,,,
3554,3554,500,450900,0,10,2.997,21.92711389,25.08447924,20.34900429,2277.72,2,-0.883897675,1432038.52,TRUE,,,,,
3555,3555,500,450900,0,10,2.997,21.61742752,24.63764847,20.03931792,2259.738,2,-0.261265716,1432564.128,TRUE,,,,,
3556,3556,500,450900,0,10,2.997,22.04403559,25.17965851,20.46592599,2277.72,2,-0.876968822,1433067.436,TRUE,,,,,
3557,3557,500,450900,0,10,2.997,21.97302845,25.10847157,20.39491884,2277.72,2,-0.888906047,1433580.041,TRUE,,,,,
3558,3558,500,450900,0,10,2.997,22.01873221,25.15509198,20.44062261,2253.744,2,-0.880746889,1434093.88,TRUE,,,,,
3559,3559,500,450900,0,10,0,21.57210531,21.59436945,19.99399571,2253.744,1,-0.509035625,1434630.452,TRUE,,,,,
3560,3560,500,450900,0,10,2.997,21.61386708,24.63295487,20.03575748,2265.732,2,-0.26209747,1435159.245,TRUE,,,,,
3561,3561,500,450900,0,10,2.997,21.96603258,25.10128026,20.38792298,2265.732,2,-0.890192274,1435686.284,TRUE,,,,,
3562,3562,500,450900,0,10,2.997,21.57427803,24.0843829,19.99616842,2247.75,2,-2,1436214.794,TRUE,,,,,
3563,3563,500,450900,0,10,2.997,21.46884326,24.48592524,19.89073365,2265.732,2,-0.25492188,1436728.251,TRUE,,,,,
3564,3564,500,450900,0,10,2.997,21.86595276,24.99908762,20.28784315,2283.714,2,-0.908355103,1437235.904,TRUE,,,,,
3565,3565,500,450900,0,10,2.997,21.80040629,24.93193426,20.22229669,2265.732,2,-0.92054947,1437753.7,TRUE,,,,,
3566,3566,1,1800,0,10,-2.997,14.61414449,9.961669792,12.20957229,-11.988,0,3.112333302,1437748.051,TRUE,,,,,
3567,3567,500,450900,0,10,2.997,21.62771337,24.14384439,20.04960376,2277.72,2,-2,1438287.774,TRUE,,,,,
3568,3568,500,450900,0,10,2.997,22.55757126,25.72830679,20.97946166,2277.72,2,-0.776216046,1438795.654,TRUE,,,,,
3569,3569,500,450900,0,10,2.997,22.23738624,25.40730277,20.65927664,2289.708,2,-0.826381814,1439276.723,TRUE,,,,,
3570,3570,500,450900,0,10,0,22.0221947,22.18461498,20.4440851,2241.756,1,-1.116980501,1439769.811,TRUE,,,,,
3571,3571,500,450900,0,10,2.997,21.84478613,24.97747415,20.26667653,2265.732,2,-0.912235347,1440285.306,TRUE,,,,,
3572,3572,1,1800,0,10,-2.997,13.44214816,8.906894542,12.2013198,-11.988,0,3.348710691,1440279.125,TRUE,,,,,
3573,3573,500,450900,0,10,0,22.07825093,22.2418546,20.50014133,2247.75,1,-1.107139931,1440779.05,TRUE,,,,,
3574,3574,500,450900,0,10,2.997,21.91335018,25.04748567,20.33524058,2277.72,2,-0.899715882,1441297.269,TRUE,,,,,
3575,3575,500,450900,0,10,2.997,21.9254815,25.05987309,20.3473719,2271.726,2,-0.897515564,1441825.264,TRUE,,,,,
3576,3576,500,450900,0,10,2.997,21.62477742,24.64515353,20.04666781,2259.738,2,-0.261652252,1442364.868,TRUE,,,,,
3577,3577,500,450900,0,10,2.997,21.3123367,24.32611679,19.73422709,2265.732,2,-0.251154795,1442890.078,TRUE,,,,,
3578,3578,500,450900,0,10,2.997,21.63636471,24.15373637,20.05825511,2259.738,2,-2,1443387.877,TRUE,,,,,
3579,3579,500,450900,0,10,0,22.51816737,22.69595573,20.94005777,2265.732,1,-1.03008246,1443920.068,TRUE,,,,,
3580,3580,500,450900,0,10,2.997,21.55199875,24.57106212,19.97388914,2265.732,2,-0.257914491,1444418.971,TRUE,,,,,
3581,3581,500,450900,0,10,0,22.05105199,22.21408146,20.47294239,2271.726,1,-1.111904037,1444941.87,TRUE,,,,,
3582,3582,500,450900,0,10,2.997,21.73829405,24.25781756,20.16018445,2259.738,2,-2,1445439.316,TRUE,,,,,
3583,3583,500,450900,0,10,2.997,21.7215664,24.74293805,20.14345679,2265.732,2,-1.003050274,1445943.835,TRUE,,,,,
3584,3584,500,450900,0,10,0,22.25629148,22.42856427,20.67818188,2259.738,1,-1.073739419,1446460.912,TRUE,,,,,
3585,3585,500,450900,0,10,0,21.98832314,22.1500384,20.41021354,2259.738,1,-1.1229625,1446968.451,TRUE,,,,,
3586,3586,500,450900,0,10,0,22.27669933,22.44940019,20.69858973,2283.714,1,-1.070280169,1447492.21,TRUE,,,,,
3587,3587,500,450900,0,10,2.997,21.60571332,24.1213799,20.02760372,2277.72,2,-2,1447995.036,TRUE,,,,,
3588,3588,500,450900,0,10,2.997,21.65467956,24.67568695,20.07656996,2259.738,2,-0.263297352,1448528.14,TRUE,,,,,
3589,3589,500,450900,0,10,2.997,21.91442416,25.04858231,20.33631455,2277.72,2,-0.899520916,1449048.976,TRUE,,,,,
3590,3590,500,450900,0,10,2.997,22.38819964,24.92144125,20.81009004,2265.732,2,-1.216998077,1449541.977,TRUE,,,,,
3591,3591,500,450900,0,10,2.997,21.36270402,24.37649966,19.78459442,2271.726,2,-0.253069918,1450048.798,TRUE,,,,,
3592,3592,500,450900,0,10,2.997,21.74367449,24.90342615,20.16556489,2253.744,2,-0.142645458,1450552.017,TRUE,,,,,
3593,3593,500,450900,0,10,2.997,21.89097108,24.91696686,20.31286147,2271.726,2,-0.969009825,1451057.58,TRUE,,,,,
3594,3594,1,1800,0,10,-2.997,14.89946269,9.404954909,11.60485916,-11.988,0,3.16733352,1451051.81,TRUE,,,,,
3595,3595,1,1800,0,10,-2.997,12.51328611,9.401857649,12.89329977,-11.988,0,3.35319979,1451045.833,TRUE,,,,,
3596,3596,500,450900,0,10,2.997,21.52463695,24.0386021,19.94652734,2283.714,2,-2,1451559.279,TRUE,,,,,
3597,3597,500,450900,0,10,0,21.5957626,21.61852617,20.01765299,2217.78,1,-0.510166892,1452073.532,TRUE,,,,,
3598,3598,500,450900,0,10,2.997,21.94824898,24.47242859,20.37013938,2253.744,2,-2,1452588.801,TRUE,,,,,
3599,3599,500,450900,0,10,0,22.26637479,22.43394998,20.68826519,2253.744,1,-1.074717171,1453088.833,TRUE,,,,,
3600,3600,500,450900,0,10,2.997,21.74823538,24.77017005,20.17012578,2271.726,2,-0.997720728,1453625.054,TRUE,,,,,
3601,3601,500,450900,0,10,0,21.87290006,22.03212031,20.29479046,2253.744,1,-1.143643934,1454162.488,TRUE,,,,,
3602,3602,500,450900,0,10,2.997,21.61593571,24.63612516,20.03782611,2259.738,2,-0.261188119,1454685.159,TRUE,,,,,
3603,3603,500,450900,0,10,2.997,22.15781629,25.32494896,20.57970668,2247.75,2,-0.840618013,1455225.871,TRUE,,,,,
3604,3604,500,450900,0,10,2.997,21.78822129,24.30774086,20.21011169,2271.726,2,-2,1455754.271,TRUE,,,,,
3605,3605,500,450900,0,10,2.997,22.1588186,24.68744358,20.580709,2271.726,2,-2,1456248.023,TRUE,,,,,
3606,3606,500,450900,0,10,2.997,20.2318876,23.29518008,18.653778,2271.726,2,-0.173494428,1456764.155,TRUE,,,,,
3607,3607,500,450900,0,10,2.997,21.60080873,24.11638197,20.02269913,2253.744,2,-2,1457303.471,TRUE,,,,,
3608,3608,500,450900,0,10,2.997,21.54119471,24.05545159,19.9630851,2265.732,2,-2,1457787.409,TRUE,,,,,
3609,3609,500,450900,0,10,2.997,21.08546654,24.09341154,19.50735694,2277.72,2,-0.251878119,1458266.454,TRUE,,,,,
3610,3610,500,450900,0,10,0,22.01394727,22.17619331,20.43583767,2235.762,1,-1.118435619,1458770.554,TRUE,,,,,
3611,3611,500,450900,0,10,2.997,22.13034214,25.26910637,20.55223254,2259.738,2,-0.860973709,1459270.216,TRUE,,,,,
3612,3612,500,450900,0,10,2.997,21.77836414,24.29895681,20.20025453,2265.732,2,-2,1459779.214,TRUE,,,,,
3613,3613,500,450900,0,10,2.997,21.45789587,24.47370112,19.87978627,2253.744,2,-0.255575776,1460306.442,TRUE,,,,,
3614,3614,500,450900,0,10,2.997,22.00641728,24.52565853,20.42830768,2247.75,2,-2,1460836.32,TRUE,,,,,
3615,3615,500,450900,0,10,0,22.25150035,22.41876154,20.67339074,2283.714,1,-1.077248104,1461356.988,TRUE,,,,,
3616,3616,500,450900,0,10,2.997,21.60973778,24.1254995,20.03162818,2277.72,2,-2,1461874.468,TRUE,,,,,
3617,3617,500,450900,0,10,2.997,21.73727266,24.76002368,20.15916305,2229.768,2,-0.99923327,1462405.352,TRUE,,,,,
3618,3618,6,6300,0,10,-2.997,13.40236555,9.020341289,12.2938935,-5.994,0,3.33748077,1462390.118,TRUE,,,,,
3619,3619,500,450900,0,10,2.997,21.69412089,24.21271183,20.11601129,2265.732,2,-2,1462898.708,TRUE,,,,,
3620,3620,500,450900,0,10,0,22.01697191,22.1792819,20.4388623,2247.75,1,-1.117901726,1463413.177,TRUE,,,,,
3621,3621,1,1800,0,10,-2.997,14.42191665,9.643571319,12.13009207,-11.988,0,3.171509538,1463407.323,TRUE,,,,,
3622,3622,500,450900,0,10,2.997,21.64734728,24.77586712,20.06923767,2265.732,2,-0.162643654,1463898.566,TRUE,,,,,
3623,3623,500,450900,0,10,2.997,21.79378309,24.92539437,20.21567349,2295.702,2,-0.921642527,1464365.028,TRUE,,,,,
3624,3624,500,450900,0,10,2.997,22.53525243,25.71145944,20.95714283,2283.714,2,-0.776730577,1464890.025,TRUE,,,,,
3625,3625,500,450900,0,10,2.997,22.11105573,25.27724945,20.53294612,2277.72,2,-0.848676144,1465407.947,TRUE,,,,,
3626,3626,500,450900,0,10,0,22.2706813,22.41536047,20.6925717,2265.732,1,-1.086647679,1465945.485,TRUE,,,,,
3627,3627,500,450900,0,10,2.997,21.62814654,24.75626103,20.05003693,2271.726,2,-0.161538203,1466483.744,TRUE,,,,,
3628,3628,1,1800,0,10,-2.997,12.8784579,9.067643796,11.72186507,-11.988,0,3.47971788,1466478.245,TRUE,,,,,
3629,3629,500,450900,0,10,0,22.2742261,22.44686445,20.6961165,2277.72,1,-1.070704664,1466991.589,TRUE,,,,,
3630,3630,500,450900,0,10,0,22.06967002,22.23309253,20.49156041,2241.756,1,-1.108640798,1467501.169,TRUE,,,,,
3631,3631,500,450900,0,10,2.997,22.02518377,25.16172795,20.44707416,2283.714,2,-0.87956828,1468022.216,TRUE,,,,,
3632,3632,500,450900,0,10,2.997,21.84368191,24.97634662,20.26557231,2283.714,2,-0.912438151,1468533.688,TRUE,,,,,
3633,3633,500,450900,0,10,2.997,21.94270103,24.46653981,20.36459142,2283.714,2,-2,1469057.259,TRUE,,,,,
3634,3634,500,450900,0,10,2.997,20.64184154,23.77541531,19.06373193,2241.756,2,-0.129878077,1469548.337,TRUE,,,,,
3635,3635,500,450900,0,10,2.997,21.49768406,24.01108021,19.91957446,2277.72,2,-2,1470069.974,TRUE,,,,,
3636,3636,500,450900,0,10,2.997,21.63187732,24.6464602,20.05376772,2253.744,2,-0.267746622,1470609.402,TRUE,,,,,
3637,3637,500,450900,0,10,2.997,21.96203204,24.48523389,20.38392244,2277.72,2,-2,1471134.372,TRUE,,,,,
3638,3638,500,450900,0,10,0,22.02146065,22.18876282,20.44335105,2259.738,1,-1.114328027,1471660.54,TRUE,,,,,
3639,3639,500,450900,0,10,0,22.01293019,22.17515486,20.43482059,2271.726,1,-1.118615129,1472157.962,TRUE,,,,,
3640,3640,500,450900,0,10,2.997,21.84328794,24.97594433,20.26517833,2277.72,2,-0.912510519,1472676.475,TRUE,,,,,
3641,3641,1,1800,0,10,-2.997,13.85597931,8.92601715,11.19788374,-11.988,0,3.417182599,1472670.103,TRUE,,,,,
3642,3642,500,450900,0,10,2.997,22.02851036,24.55311289,20.45040075,2277.72,2,-2,1473176.029,TRUE,,,,,
3643,3643,500,450900,0,10,2.997,21.89117892,25.0248941,20.31306931,2247.75,2,-0.903720536,1473678.147,TRUE,,,,,
3644,3644,500,450900,0,10,2.997,22.09593296,25.25690992,20.51782336,2277.72,2,-0.85405341,1474198.347,TRUE,,,,,
3645,3645,500,450900,0,10,2.997,22.13059612,25.26931802,20.55248652,2259.738,2,-0.860956139,1474745.883,TRUE,,,,,
3646,3646,500,450900,0,10,0,22.07419059,22.23766088,20.49608098,2271.726,1,-1.107876758,1475271.004,TRUE,,,,,
3647,3647,500,450900,0,10,2.997,21.41808167,23.92979732,19.83997207,2259.738,2,-2,1475814.372,TRUE,,,,,
3648,3648,500,450900,0,10,2.997,24.02857338,27.23659059,22.45046377,2241.756,2,0.391073434,1476285.905,TRUE,,,,,
3649,3649,500,450900,0,10,0,21.91477329,22.07492575,20.33666369,2247.75,1,-1.136081071,1476808.692,TRUE,,,,,
3650,3650,500,450900,0,10,0,22.22836679,22.39514975,20.65025718,2277.72,1,-1.081189661,1477274.926,TRUE,,,,,
3651,3651,500,450900,0,10,2.997,22.15522481,25.29451434,20.57711521,2253.744,2,-0.856618089,1477787.984,TRUE,,,,,
3652,3652,500,450900,0,10,0,22.0567572,22.21990652,20.4786476,2289.708,1,-1.110903407,1478286.395,TRUE,,,,,
3653,3653,500,450900,0,10,2.997,21.90694326,24.93349993,20.32883365,2283.714,2,-0.965780328,1478785.287,TRUE,,,,,
3654,3654,500,450900,0,10,2.997,21.82809118,24.85298056,20.24998158,2289.708,2,-0.981126413,1479298.784,TRUE,,,,,
3655,3655,500,450900,0,10,2.997,21.79382196,24.92543407,20.21571236,2271.726,2,-0.921635325,1479801.677,TRUE,,,,,
3656,3656,500,450900,0,10,2.997,21.78650736,24.81052149,20.20839776,2289.708,2,-0.989310671,1480294.407,TRUE,,,,,
3657,3657,500,450900,0,10,0,22.22639998,22.39803896,20.64829038,2271.726,1,-1.078828397,1480826.006,TRUE,,,,,
3658,3658,500,450900,0,10,2.997,21.75803899,24.88889567,20.17992938,2259.738,2,-0.16984249,1481344.302,TRUE,,,,,
3659,3659,500,450900,0,10,2.997,21.7857928,24.80979184,20.2076832,2277.72,2,-0.989451914,1481846.376,TRUE,,,,,
3660,3660,500,450900,0,10,0,22.79071647,22.97558751,21.21260687,2277.72,1,-0.985562592,1482349.308,TRUE,,,,,
3661,3661,2,2700,0,10,-2.997,13.01505473,8.845541367,12.19709461,-17.982,0,3.415970953,1482340.615,TRUE,,,,,
3662,3662,500,450900,0,10,2.997,21.82344889,24.84824289,20.24533928,2277.72,2,-0.982035334,1482872.622,TRUE,,,,,
3663,3663,500,450900,0,10,0,21.82189321,21.95709793,20.2437836,2265.732,1,-1.166447696,1483392.132,TRUE,,,,,
3664,3664,500,450900,0,10,2.997,21.93895977,24.96619245,20.36085016,2259.738,2,-0.959614532,1483899.212,TRUE,,,,,
3665,3665,500,450900,0,10,0,22.31489341,22.48840059,20.7367838,2271.726,1,-1.063830343,1484373.738,TRUE,,,,,
3666,3666,500,450900,0,10,2.997,21.77647934,24.90750208,20.19836974,2259.738,2,-0.171383961,1484884.603,TRUE,,,,,
3667,3667,0,900,0,10,-2.997,15.97777451,9.623672445,10.07758035,-5.994,0,3.136487484,1484881.466,TRUE,,,,,
3668,3668,500,450900,0,10,2.997,21.61956282,24.63982885,20.04145322,2271.726,2,-0.261377292,1485387.938,TRUE,,,,,
3669,3669,500,450900,0,10,2.997,21.43937334,23.95153848,19.86126373,2283.714,2,-2,1485870.733,TRUE,,,,,
3670,3670,500,450900,0,10,2.997,21.58288234,24.09807711,20.00477274,2283.714,2,-2,1486397.904,TRUE,,,,,
3671,3671,500,450900,0,10,2.997,21.51611686,24.53419902,19.93800726,2253.744,2,-0.256639678,1486920.972,TRUE,,,,,
3672,3672,500,450900,0,10,2.997,22.10413091,24.63160137,20.52602131,2259.738,2,-2,1487438.087,TRUE,,,,,
3673,3673,1,1800,0,10,-2.997,13.18403857,9.863797816,12.8975904,-11.988,0,3.23228893,1487432.936,TRUE,,,,,
3674,3674,500,450900,0,10,2.997,20.92582375,24.05559989,19.34771415,2277.72,2,-0.131839252,1487933.987,TRUE,,,,,
3675,3675,500,450900,0,10,2.997,21.80690113,24.93878935,20.22879152,2271.726,2,-0.919215168,1488467.822,TRUE,,,,,
3676,3676,0,900,0,10,-2.997,11.4876263,9.958711739,12.93033179,-5.994,0,3.373282663,1488464.448,TRUE,,,,,
3677,3677,500,450900,0,10,2.997,21.92359519,25.05794649,20.34548558,2301.696,2,-0.89785768,1488969.068,TRUE,,,,,
3678,3678,500,450900,0,10,2.997,22.00551493,25.14164332,20.42740533,2241.756,2,-0.883080899,1489503.249,TRUE,,,,,
3679,3679,1,1800,0,10,-2.997,11.36040047,8.775228155,13.59554677,-11.988,0,3.429238616,1489496.885,TRUE,,,,,
3680,3680,500,450900,0,10,2.997,22.03907998,25.17591754,20.46097038,2277.72,2,-0.877093434,1489999.343,TRUE,,,,,
3681,3681,500,450900,0,10,2.997,21.62470555,24.64508015,20.04659595,2283.714,2,-0.261648439,1490494.998,TRUE,,,,,
3682,3682,500,450900,0,10,2.997,21.53068322,24.54907072,19.95257362,2265.732,2,-0.257227376,1491036.291,TRUE,,,,,
3683,3683,500,450900,0,10,2.997,21.84136552,24.36306546,20.26325592,2253.744,2,-2,1491575.269,TRUE,,,,,
3684,3684,500,450900,0,10,2.997,21.58128203,24.09644303,20.00317243,2241.756,2,-2,1492110.443,TRUE,,,,,
3685,3685,500,450900,0,10,2.997,20.59662894,23.67253142,19.01851933,2265.732,2,-0.188844738,1492628.613,TRUE,,,,,
3686,3686,500,450900,0,10,2.997,21.29915709,23.8083518,19.72104749,2283.714,2,-2,1493146.651,TRUE,,,,,
3687,3687,500,450900,0,10,2.997,22.79054476,25.97214176,21.21243515,2301.696,2,-0.735727524,1493689.918,TRUE,,,,,
3688,3688,500,450900,0,10,2.997,21.44349335,23.95678089,19.86538375,2217.78,2,-2,1494180.373,TRUE,,,,,
3689,3689,500,450900,0,10,0,22.07742912,22.24101534,20.49931952,2265.732,1,-1.107283643,1494714.118,TRUE,,,,,
3690,3690,500,450900,0,10,0,21.94959512,22.11043505,20.37148552,2295.702,1,-1.129881154,1495223.843,TRUE,,,,,
3691,3691,500,450900,0,10,0,22.07773504,22.24623768,20.49962544,2277.72,1,-1.104465183,1495743.793,TRUE,,,,,
3692,3692,500,450900,0,10,2.997,21.8627321,24.88840262,20.2846225,2289.708,2,-0.974325786,1496253.239,TRUE,,,,,
3693,3693,500,450900,0,10,2.997,21.96649487,24.49105967,20.38838527,2271.726,2,-2,1496769.216,TRUE,,,,,
3694,3694,500,450900,0,10,2.997,21.47398736,24.49117794,19.89587776,2271.726,2,-0.255095727,1497278.589,TRUE,,,,,
3695,3695,500,450900,0,10,0,22.09609112,22.26007142,20.51798152,2253.744,1,-1.104025839,1497821.898,TRUE,,,,,
3696,3696,500,450900,0,10,2.997,21.32007511,23.82971142,19.74196551,2277.72,2,-2,1498352.899,TRUE,,,,,
3697,3697,500,450900,0,10,2.997,21.77724941,24.90828795,20.19913981,2277.72,2,-0.171441227,1498874.459,TRUE,,,,,
3698,3698,500,450900,0,10,0,22.06565278,22.22899048,20.48754317,2259.738,1,-1.109344122,1499412.678,TRUE,,,,,
3699,3699,500,450900,0,10,0,21.93191101,22.09237751,20.3538014,2271.726,1,-1.133039473,1499907.465,TRUE,,,,,
3700,3700,500,450900,0,10,0,22.79400832,22.84235246,21.21589871,2289.708,1,-1.056645554,1500406.362,TRUE,,,,,
3701,3701,500,450900,0,10,2.997,21.62924222,24.64971041,20.05113261,2253.744,2,-0.26189257,1500916.67,TRUE,,,,,
3702,3702,500,450900,0,10,2.997,21.59949621,24.61933861,20.02138661,2247.75,2,-0.260351952,1501455.752,TRUE,,,,,
3703,3703,0,900,0,10,-2.997,11.68821879,8.027563239,10.99089246,-5.994,0,3.788293279,1501451.964,TRUE,,,,,
3704,3704,500,450900,0,10,2.997,21.57936733,24.59878478,20.00125772,2265.732,2,-0.259375308,1501958.301,TRUE,,,,,
3705,3705,500,450900,0,10,2.997,21.79102524,24.92235243,20.21291564,2283.714,2,-0.922288566,1502477.251,TRUE,,,,,
3706,3706,500,450900,0,10,0,21.93123077,22.06850768,20.35312116,2283.714,1,-1.146612155,1503001.448,TRUE,,,,,
3707,3707,500,450900,0,10,2.997,21.53244127,24.54982026,19.95433167,2265.732,2,-0.258308304,1503507.726,TRUE,,,,,
3708,3708,500,450900,0,10,0,22.33329608,22.50718158,20.75518647,2283.714,1,-1.060740692,1504050.504,TRUE,,,,,
3709,3709,500,450900,0,10,2.997,21.68726664,24.81662923,20.10915704,2271.726,2,-0.16507583,1504571.986,TRUE,,,,,
3710,3710,500,450900,0,10,2.997,22.015767,25.17505156,20.43765739,2271.726,2,-0.868114358,1505107.856,TRUE,,,,,
3711,3711,500,450900,0,10,2.997,21.61396361,24.63411143,20.03585401,2271.726,2,-0.261085974,1505615.966,TRUE,,,,,
3712,3712,500,450900,0,10,2.997,21.49229104,24.61758525,19.91418144,2277.72,2,-0.154832747,1506159.76,TRUE,,,,,
3713,3713,500,450900,0,10,2.997,22.22982862,25.3706931,20.65171902,2295.702,2,-0.843657311,1506669.076,TRUE,,,,,
3714,3714,500,450900,0,10,2.997,22.01753976,25.15387481,20.43943015,2277.72,2,-0.880959471,1507211.707,TRUE,,,,,
3715,3715,500,450900,0,10,2.997,21.51657262,24.53466221,19.93846302,2241.756,2,-0.256659722,1507732.769,TRUE,,,,,
3716,3716,500,450900,0,10,2.997,21.71536952,24.23336127,20.13725991,2271.726,2,-2,1508254.39,TRUE,,,,,
3717,3717,500,450900,0,10,2.997,21.88438761,25.01791166,20.30627801,2283.714,2,-0.904986846,1508768.589,TRUE,,,,,
3718,3718,500,450900,0,10,0,22.46694327,22.61582373,20.88883367,2283.714,1,-1.053390079,1509326.623,TRUE,,,,,
3719,3719,500,450900,0,10,0,22.42480897,22.59572891,20.84669936,2259.738,1,-1.048089643,1509861.616,TRUE,,,,,
3720,3720,500,450900,0,10,0,22.28642186,22.4543725,20.70831225,2265.732,1,-1.071340793,1510410.778,TRUE,,,,,
3721,3721,500,450900,0,10,0,22.2146056,22.38109805,20.636496,2247.75,1,-1.083543982,1510931.356,TRUE,,,,,
